Date,Price,Note
2013-04-30,1718829640 gp,
2013-05-01,1770979060 gp,
2013-05-02,1770979060 gp,
2013-05-03,1770979060 gp,
2013-05-04,1770979060 gp,
2013-05-05,1770979060 gp,
2013-05-06,1848825327 gp,
2013-05-07,1848825327 gp,
2013-05-08,1848825327 gp,
2013-05-09,1848825327 gp,
2013-05-10,1913641316 gp,
2013-05-11,1913641316 gp,
2013-05-12,1913641316 gp,
2013-05-13,1913641316 gp,
2013-05-14,1913641316 gp,
2013-05-15,1913641316 gp,
2013-05-16,1968107126 gp,
2013-05-17,1968107126 gp,
2013-05-18,1968107126 gp,
2013-05-19,1968107126 gp,
2013-05-20,1968107126 gp,
2013-05-21,1968107126 gp,
2013-05-22,1986890456 gp,
2013-05-23,1986890456 gp,
2013-05-24,1986890456 gp,
2013-05-25,1986890456 gp,
2013-05-26,1986890456 gp,
2013-05-27,1986890456 gp,
2013-05-28,2042545737 gp,
2013-05-29,2042545737 gp,
2013-05-30,2042545737 gp,
2013-05-31,2042545737 gp,
2013-06-01,2042545737 gp,
2013-06-02,2042545737 gp,
2013-06-03,2042545737 gp,
2013-06-04,2084042555 gp,
2013-06-05,2084042555 gp,
2013-06-06,2084042555 gp,
2013-06-07,2084042555 gp,
2013-06-08,2084042555 gp,
2013-06-09,2084042555 gp,
2013-06-10,2084042555 gp,
2013-06-11,2084042555 gp,
2013-06-12,2142331554 gp,
2013-06-13,2142331554 gp,
2013-06-14,2142331554 gp,
2013-06-15,2142331554 gp,
2013-06-16,2142331554 gp,
2013-06-17,2142331554 gp,
2013-06-18,2098821111 gp,
2013-06-19,2098821111 gp,
2013-06-20,2098821111 gp,
2013-06-21,2098821111 gp,
2013-06-22,2098821111 gp,
2013-06-23,2098821111 gp,
2013-06-24,2098821111 gp,
2013-06-25,2098821111 gp,
2013-06-26,2098821111 gp,
2013-06-27,2098821111 gp,
2013-06-28,2092968259 gp,
2013-06-29,2092968259 gp,
2013-06-30,2092968259 gp,
2013-07-01,2092968259 gp,
2013-07-02,2092968259 gp,
2013-07-03,2092968259 gp,
2013-07-04,2092968259 gp,
2013-07-05,2092968259 gp,
2013-07-06,2114256625 gp,
2013-07-07,2114256625 gp,
2013-07-08,2114256625 gp,
2013-07-09,2114256625 gp,
2013-07-10,2114256625 gp,
2013-07-11,2114256625 gp,
2013-07-12,2114256625 gp,
2013-07-13,2114256625 gp,
2013-07-14,2114256625 gp,
2013-07-15,2100264784 gp,
2013-07-16,2100264784 gp,
2013-07-17,2100264784 gp,
2013-07-18,2100264784 gp,
2013-07-19,2100264784 gp,
2013-07-20,2100264784 gp,
2013-07-21,2100264784 gp,
2013-07-22,2100264784 gp,
2013-07-23,2070326434 gp,
2013-07-24,2070326434 gp,
2013-07-25,2070326434 gp,
2013-07-26,2070326434 gp,
2013-07-27,2070326434 gp,
2013-07-28,2070326434 gp,
2013-07-29,2070326434 gp,
2013-07-30,2070326434 gp,
2013-07-31,2070326434 gp,
2013-08-01,1993582379 gp,
2013-08-02,1993582379 gp,
2013-08-03,1993582379 gp,
2013-08-04,1993582379 gp,
2013-08-05,1993582379 gp,
2013-08-06,1993582379 gp,
2013-08-07,1993582379 gp,
2013-08-08,1993582379 gp,
2013-08-09,1993582379 gp,
2013-08-10,1993582379 gp,
2013-08-11,1993582379 gp,
2013-08-12,1946757458 gp,
2013-08-13,1946757458 gp,
2013-08-14,1946757458 gp,
2013-08-15,1946757458 gp,
2013-08-16,1946757458 gp,
2013-08-17,1946757458 gp,
2013-08-18,1946757458 gp,
2013-08-19,1946757458 gp,
2013-08-20,1946757458 gp,
2013-08-21,1946757458 gp,
2013-08-22,1946757458 gp,
2013-08-23,1875085514 gp,
2013-08-24,1875085514 gp,
2013-08-25,1875085514 gp,
2013-08-26,1875085514 gp,
2013-08-27,1875085514 gp,
2013-08-28,1875085514 gp,
2013-08-29,1875085514 gp,
2013-08-30,1875085514 gp,
2013-08-31,1875085514 gp,
2013-09-01,1875085514 gp,
2013-09-02,1875085514 gp,
2013-09-03,1912238673 gp,
2013-09-04,1912238673 gp,
2013-09-05,1912238673 gp,
2013-09-06,1912238673 gp,
2013-09-07,1912238673 gp,
2013-09-08,1912238673 gp,
2013-09-09,1912238673 gp,
2013-09-10,1912238673 gp,
2013-09-11,1912238673 gp,
2013-09-12,1912238673 gp,
2013-09-13,1912238673 gp,
2013-09-14,1912238673 gp,
2013-09-15,1947502291 gp,
2013-09-16,1947502291 gp,
2013-09-17,1947502291 gp,
2013-09-18,1947502291 gp,
2013-09-19,1947502291 gp,
2013-09-20,1947502291 gp,
2013-09-21,1947502291 gp,
2013-09-22,1947502291 gp,
2013-09-23,1947502291 gp,
2013-09-24,1947502291 gp,
2013-09-25,1947502291 gp,
2013-09-26,1924322026 gp,
2013-09-27,1924322026 gp,
2013-09-28,1924322026 gp,
2013-09-29,1924322026 gp,
2013-09-30,1924322026 gp,
2013-10-01,1924322026 gp,
2013-10-02,1924322026 gp,
2013-10-03,1924322026 gp,
2013-10-04,1924322026 gp,
2013-10-05,1924322026 gp,
2013-10-06,1881215422 gp,
2013-10-07,1881215422 gp,
2013-10-08,1881215422 gp,
2013-10-09,1881215422 gp,
2013-10-10,1881215422 gp,
2013-10-11,1881215422 gp,
2013-10-12,1881215422 gp,
2013-10-13,1881215422 gp,
2013-10-14,1881215422 gp,
2013-10-15,1881215422 gp,
2013-10-16,1881215422 gp,
2013-10-17,1881215422 gp,
2013-10-18,1829810230 gp,
2013-10-19,1829810230 gp,
2013-10-20,1829810230 gp,
2013-10-21,1829810230 gp,
2013-10-22,1829810230 gp,
2013-10-23,1829810230 gp,
2013-10-24,1829810230 gp,
2013-10-25,1829810230 gp,
2013-10-26,1829810230 gp,
2013-10-27,1829810230 gp,
2013-10-28,1829810230 gp,
2013-10-29,1769094458 gp,
2013-10-30,1769094458 gp,
2013-10-31,1769094458 gp,
2013-11-01,1769094458 gp,
2013-11-02,1769094458 gp,
2013-11-03,1769094458 gp,
2013-11-04,1769094458 gp,
2013-11-05,1769094458 gp,
2013-11-06,1769094458 gp,
2013-11-07,1769094458 gp,
2013-11-08,1713534148 gp,
2013-11-09,1713534148 gp,
2013-11-10,1713534148 gp,
2013-11-11,1713534148 gp,
2013-11-12,1713534148 gp,
2013-11-13,1713534148 gp,
2013-11-14,1713534148 gp,
2013-11-15,1713534148 gp,
2013-11-16,1713534148 gp,
2013-11-17,1713534148 gp,
2013-11-18,1680986731 gp,
2013-11-19,1680986731 gp,
2013-11-20,1680986731 gp,
2013-11-21,1680986731 gp,
2013-11-22,1680986731 gp,
2013-11-23,1680986731 gp,
2013-11-24,1680986731 gp,
2013-11-25,1679383856 gp,
2013-11-26,1677780980 gp,
2013-11-27,1676178105 gp,
2013-11-28,1674575230 gp,
2013-11-29,1672972355 gp,
2013-11-30,1671369479 gp,
2013-12-01,1669766604 gp,
2013-12-02,1669766604 gp,
2013-12-03,1669766604 gp,
2013-12-04,1669766604 gp,
2013-12-05,1669766604 gp,
2013-12-06,1669766604 gp,
2013-12-07,1669766604 gp,
2013-12-08,1669766604 gp,
2013-12-09,1610936403 gp,
2013-12-10,1610936403 gp,
2013-12-11,1610936403 gp,
2013-12-12,1610936403 gp,
2013-12-13,1610936403 gp,
2013-12-14,1610936403 gp,
2013-12-15,1610936403 gp,
2013-12-16,1610936403 gp,
2013-12-17,1610936403 gp,
2013-12-18,1610936403 gp,
2013-12-19,1610936403 gp,
2013-12-20,1566910719 gp,
2013-12-21,1566910719 gp,
2013-12-22,1566910719 gp,
2013-12-23,1566910719 gp,
2013-12-24,1566910719 gp,
2013-12-25,1566910719 gp,
2013-12-26,1566910719 gp,
2013-12-27,1566910719 gp,
2013-12-28,1566910719 gp,
2013-12-29,1588290243 gp,
2013-12-30,1588290243 gp,
2013-12-31,1588290243 gp,
2014-01-01,1588290243 gp,
2014-01-02,1588290243 gp,
2014-01-03,1588290243 gp,
2014-01-04,1588290243 gp,
2014-01-05,1588290243 gp,
2014-01-06,1588290243 gp,
2014-01-07,1623020908 gp,
2014-01-08,1623020908 gp,
2014-01-09,1623020908 gp,
2014-01-10,1623020908 gp,
2014-01-11,1623020908 gp,
2014-01-12,1623020908 gp,
2014-01-13,1623020908 gp,
2014-01-14,1696893747 gp,
2014-01-15,1696893747 gp,
2014-01-16,1696893747 gp,
2014-01-17,1696893747 gp,
2014-01-18,1696893747 gp,
2014-01-19,1696893747 gp,
2014-01-20,1696893747 gp,
2014-01-21,1696893747 gp,
2014-01-22,1696893747 gp,
2014-01-23,1722878573 gp,
2014-01-24,1722878573 gp,
2014-01-25,1722878573 gp,
2014-01-26,1722878573 gp,
2014-01-27,1722878573 gp,
2014-01-28,1722878573 gp,
2014-01-29,1722878573 gp,
2014-01-30,1722878573 gp,
2014-01-31,1722878573 gp,
2014-02-01,1722878573 gp,
2014-02-02,1699680524 gp,
2014-02-03,1699680524 gp,
2014-02-04,1699680524 gp,
2014-02-05,1699680524 gp,
2014-02-06,1699680524 gp,
2014-02-07,1699680524 gp,
2014-02-08,1699680524 gp,
2014-02-09,1699680524 gp,
2014-02-10,1699680524 gp,
2014-02-11,1699680524 gp,
2014-02-12,1699680524 gp,
2014-02-13,1699680524 gp,
2014-02-14,1686144774 gp,
2014-02-15,1686144774 gp,
2014-02-16,1686144774 gp,
2014-02-17,1686144774 gp,
2014-02-18,1686144774 gp,
2014-02-19,1686144774 gp,
2014-02-20,1686144774 gp,
2014-02-21,1686144774 gp,
2014-02-22,1686144774 gp,
2014-02-23,1686144774 gp,
2014-02-24,1686144774 gp,
2014-02-25,1674568355 gp,
2014-02-26,1674568355 gp,
2014-02-27,1674568355 gp,
2014-02-28,1674568355 gp,
2014-03-01,1674568355 gp,
2014-03-02,1674568355 gp,
2014-03-03,1674568355 gp,
2014-03-04,1674568355 gp,
2014-03-05,1674568355 gp,
2014-03-06,1674568355 gp,
2014-03-07,1674568355 gp,
2014-03-08,1701966646 gp,
2014-03-09,1701966646 gp,
2014-03-10,1701966646 gp,
2014-03-11,1701966646 gp,
2014-03-12,1701966646 gp,
2014-03-13,1701966646 gp,
2014-03-14,1701966646 gp,
2014-03-15,1701966646 gp,
2014-03-16,1701966646 gp,
2014-03-17,1701966646 gp,
2014-03-18,1701966646 gp,
2014-03-19,1701966646 gp,
2014-03-20,1701966646 gp,
2014-03-21,1701966646 gp,
2014-03-22,1701966646 gp,
2014-03-23,1701966646 gp,
2014-03-24,1696744720 gp,
2014-03-25,1696744720 gp,
2014-03-26,1696744720 gp,
2014-03-27,1696744720 gp,
2014-03-28,1696744720 gp,
2014-03-29,1696744720 gp,
2014-03-30,1696744720 gp,
2014-03-31,1696744720 gp,
2014-04-01,1696744720 gp,
2014-04-02,1696744720 gp,
2014-04-03,1696744720 gp,
2014-04-04,1696744720 gp,
2014-04-05,1696744720 gp,
2014-04-06,1696744720 gp,
2014-04-07,1696744720 gp,
2014-04-08,1696744720 gp,
2014-04-09,1687641727 gp,
2014-04-10,1687641727 gp,
2014-04-11,1687641727 gp,
2014-04-12,1687641727 gp,
2014-04-13,1687641727 gp,
2014-04-14,1687641727 gp,
2014-04-15,1687641727 gp,
2014-04-16,1687641727 gp,
2014-04-17,1687641727 gp,
2014-04-18,1687641727 gp,
2014-04-19,1687641727 gp,
2014-04-20,1687641727 gp,
2014-04-21,1687641727 gp,
2014-04-22,1687898263 gp,
2014-04-23,1687898263 gp,
2014-04-24,1687898263 gp,
2014-04-25,1687898263 gp,
2014-04-26,1687898263 gp,
2014-04-27,1687898263 gp,
2014-04-28,1687898263 gp,
2014-04-29,1687898263 gp,
2014-04-30,1687898263 gp,
2014-05-01,1687898263 gp,
2014-05-02,1721723053 gp,
2014-05-03,1721723053 gp,
2014-05-04,1721723053 gp,
2014-05-05,1721723053 gp,
2014-05-06,1721723053 gp,
2014-05-07,1721723053 gp,
2014-05-08,1721723053 gp,
2014-05-09,1721723053 gp,
2014-05-10,1721723053 gp,
2014-05-11,1721723053 gp,
2014-05-12,1721723053 gp,
2014-05-13,1721723053 gp,
2014-05-14,1716937007 gp,
2014-05-15,1716937007 gp,
2014-05-16,1716937007 gp,
2014-05-17,1716937007 gp,
2014-05-18,1716937007 gp,
2014-05-19,1716937007 gp,
2014-05-20,1716937007 gp,
2014-05-21,1716937007 gp,
2014-05-22,1716937007 gp,
2014-05-23,1716937007 gp,
2014-05-24,1716937007 gp,
2014-05-25,1716937007 gp,
2014-05-26,1716937007 gp,
2014-05-27,1716937007 gp,
2014-05-28,1714634012 gp,
2014-05-29,1714634012 gp,
2014-05-30,1714634012 gp,
2014-05-31,1714634012 gp,
2014-06-01,1714634012 gp,
2014-06-02,1714634012 gp,
2014-06-03,1714634012 gp,
2014-06-04,1714634012 gp,
2014-06-05,1714634012 gp,
2014-06-06,1714634012 gp,
2014-06-07,1714634012 gp,
2014-06-08,1714634012 gp,
2014-06-09,1714634012 gp,
2014-06-10,1714634012 gp,
2014-06-11,1706390538 gp,
2014-06-12,1706390538 gp,
2014-06-13,1706390538 gp,
2014-06-14,1706390538 gp,
2014-06-15,1706390538 gp,
2014-06-16,1706390538 gp,
2014-06-17,1706390538 gp,
2014-06-18,1706390538 gp,
2014-06-19,1706390538 gp,
2014-06-20,1706390538 gp,
2014-06-21,1706390538 gp,
2014-06-22,1706390538 gp,
2014-06-23,1706390538 gp,
2014-06-24,1689302345 gp,
2014-06-25,1689302345 gp,
2014-06-26,1689302345 gp,
2014-06-27,1689302345 gp,
2014-06-28,1689302345 gp,
2014-06-29,1689302345 gp,
2014-06-30,1689302345 gp,
2014-07-01,1689302345 gp,
2014-07-02,1689302345 gp,
2014-07-03,1689302345 gp,
2014-07-04,1689302345 gp,
2014-07-05,1689302345 gp,
2014-07-06,1689302345 gp,
2014-07-07,1689302345 gp,
2014-07-08,1689302345 gp,
2014-07-09,1682411889 gp,
2014-07-10,1682411889 gp,
2014-07-11,1682411889 gp,
2014-07-12,1682411889 gp,
2014-07-13,1682411889 gp,
2014-07-14,1682411889 gp,
2014-07-15,1682411889 gp,
2014-07-16,1682411889 gp,
2014-07-17,1682411889 gp,
2014-07-18,1682411889 gp,
2014-07-19,1682411889 gp,
2014-07-20,1682411889 gp,
2014-07-21,1682411889 gp,
2014-07-22,1682411889 gp,
2014-07-23,1682411889 gp,
2014-07-24,1682411889 gp,
2014-07-25,1674132020 gp,
2014-07-26,1674132020 gp,
2014-07-27,1674132020 gp,
2014-07-28,1674132020 gp,
2014-07-29,1674132020 gp,
2014-07-30,1674132020 gp,
2014-07-31,1674132020 gp,
2014-08-01,1674132020 gp,
2014-08-02,1674132020 gp,
2014-08-03,1674132020 gp,
2014-08-04,1605267346 gp,
2014-08-05,1605267346 gp,
2014-08-06,1605267346 gp,
2014-08-07,1605267346 gp,
2014-08-08,1605267346 gp,
2014-08-09,1605267346 gp,
2014-08-10,1605267346 gp,
2014-08-11,1605267346 gp,
2014-08-12,1605267346 gp,
2014-08-13,1605267346 gp,
2014-08-14,1611404593 gp,
2014-08-15,1611404593 gp,
2014-08-16,1611404593 gp,
2014-08-17,1611404593 gp,
2014-08-18,1611404593 gp,
2014-08-19,1611404593 gp,
2014-08-20,1611404593 gp,
2014-08-21,1611404593 gp,
2014-08-22,1611404593 gp,
2014-08-23,1611404593 gp,
2014-08-24,1611404593 gp,
2014-08-25,1611404593 gp,
2014-08-26,1611404593 gp,
2014-08-27,1622850188 gp,
2014-08-28,1622850188 gp,
2014-08-29,1622850188 gp,
2014-08-30,1622850188 gp,
2014-08-31,1622850188 gp,
2014-09-01,1622850188 gp,
2014-09-02,1622850188 gp,
2014-09-03,1622850188 gp,
2014-09-04,1622850188 gp,
2014-09-05,1622850188 gp,
2014-09-06,1622850188 gp,
2014-09-07,1622850188 gp,
2014-09-08,1643860612 gp,
2014-09-09,1643860612 gp,
2014-09-10,1643860612 gp,
2014-09-11,1643860612 gp,
2014-09-12,1643860612 gp,
2014-09-13,1643860612 gp,
2014-09-14,1643860612 gp,
2014-09-15,1643860612 gp,
2014-09-16,1643860612 gp,
2014-09-17,1643860612 gp,
2014-09-18,1643860612 gp,
2014-09-19,1643860612 gp,
2014-09-20,1643860612 gp,
2014-09-21,1643860612 gp,
2014-09-22,1643860612 gp,
2014-09-23,1643860612 gp,
2014-09-24,1650991677 gp,
2014-09-25,1650991677 gp,
2014-09-26,1650991677 gp,
2014-09-27,1650991677 gp,
2014-09-28,1650991677 gp,
2014-09-29,1650991677 gp,
2014-09-30,1650991677 gp,
2014-10-01,1650991677 gp,
2014-10-02,1650991677 gp,
2014-10-03,1650991677 gp,
2014-10-04,1650991677 gp,
2014-10-05,1650991677 gp,
2014-10-06,1650991677 gp,
2014-10-07,1650991677 gp,
2014-10-08,1662853727 gp,
2014-10-09,1662853727 gp,
2014-10-10,1662853727 gp,
2014-10-11,1662853727 gp,
2014-10-12,1662853727 gp,
2014-10-13,1662853727 gp,
2014-10-14,1662853727 gp,
2014-10-15,1662853727 gp,
2014-10-16,1662853727 gp,
2014-10-17,1662853727 gp,
2014-10-18,1662853727 gp,
2014-10-19,1662853727 gp,
2014-10-20,1662853727 gp,
2014-10-21,1672329776 gp,
2014-10-22,1672329776 gp,
2014-10-23,1672329776 gp,
2014-10-24,1672329776 gp,
2014-10-25,1672329776 gp,
2014-10-26,1672329776 gp,
2014-10-27,1672329776 gp,
2014-10-28,1672329776 gp,
2014-10-29,1672329776 gp,
2014-10-30,1672329776 gp,
2014-10-31,1672329776 gp,
2014-11-01,1672329776 gp,
2014-11-02,1672329776 gp,
2014-11-03,1672329776 gp,
2014-11-04,1702786640 gp,
2014-11-05,1702786640 gp,
2014-11-06,1702786640 gp,
2014-11-07,1702786640 gp,
2014-11-08,1702786640 gp,
2014-11-09,1702786640 gp,
2014-11-10,1702786640 gp,
2014-11-11,1702786640 gp,
2014-11-12,1702786640 gp,
2014-11-13,1702786640 gp,
2014-11-14,1702786640 gp,
2014-11-15,1702786640 gp,
2014-11-16,1702786640 gp,
2014-11-17,1738536338 gp,
2014-11-18,1738536338 gp,
2014-11-19,1738536338 gp,
2014-11-20,1738536338 gp,
2014-11-21,1738536338 gp,
2014-11-22,1738536338 gp,
2014-11-23,1738536338 gp,
2014-11-24,1738536338 gp,
2014-11-25,1738536338 gp,
2014-11-26,1738536338 gp,
2014-11-27,1738536338 gp,
2014-11-28,1804474246 gp,
2014-11-29,1804474246 gp,
2014-11-30,1804474246 gp,
2014-12-01,1804474246 gp,
2014-12-02,1804474246 gp,
2014-12-03,1804474246 gp,
2014-12-04,1804474246 gp,
2014-12-05,1804474246 gp,
2014-12-06,1804474246 gp,
2014-12-07,1804474246 gp,
2014-12-08,1804474246 gp,
2014-12-09,1773221939 gp,
2014-12-10,1773221939 gp,
2014-12-11,1773221939 gp,
2014-12-12,1773221939 gp,
2014-12-13,1773221939 gp,
2014-12-14,1773221939 gp,
2014-12-15,1773221939 gp,
2014-12-16,1773221939 gp,
2014-12-17,1773221939 gp,
2014-12-18,1773221939 gp,
2014-12-19,1773221939 gp,
2014-12-20,1738594833 gp,
2014-12-21,1738594833 gp,
2014-12-22,1738594833 gp,
2014-12-23,1738594833 gp,
2014-12-24,1738594833 gp,
2014-12-25,1738594833 gp,
2014-12-26,1738594833 gp,
2014-12-27,1738594833 gp,
2014-12-28,1738594833 gp,
2014-12-29,1738594833 gp,
2014-12-30,1738594833 gp,
2014-12-31,1738594833 gp,
2015-01-01,1738594833 gp,
2015-01-02,1745597499 gp,
2015-01-03,1745597499 gp,
2015-01-04,1745597499 gp,
2015-01-05,1745597499 gp,
2015-01-06,1745597499 gp,
2015-01-07,1745597499 gp,
2015-01-08,1745597499 gp,
2015-01-09,1745597499 gp,
2015-01-10,1745597499 gp,
2015-01-11,1745597499 gp,
2015-01-12,1783036830 gp,
2015-01-13,1783036830 gp,
2015-01-14,1783036830 gp,
2015-01-15,1783036830 gp,
2015-01-16,1783036830 gp,
2015-01-17,1783036830 gp,
2015-01-18,1783036830 gp,
2015-01-19,1783036830 gp,
2015-01-20,1783036830 gp,
2015-01-21,1783036830 gp,
2015-01-22,1783036830 gp,
2015-01-23,1783036830 gp,
2015-01-24,1783036830 gp,
2015-01-25,1763531373 gp,
2015-01-26,1763531373 gp,
2015-01-27,1763531373 gp,
2015-01-28,1763531373 gp,
2015-01-29,1763531373 gp,
2015-01-30,1763531373 gp,
2015-01-31,1763531373 gp,
2015-02-01,1763531373 gp,
2015-02-02,1763531373 gp,
2015-02-03,1763531373 gp,
2015-02-04,1763531373 gp,
2015-02-05,1763531373 gp,
2015-02-06,1763531373 gp,
2015-02-07,1818945936 gp,
2015-02-08,1818945936 gp,
2015-02-09,1818945936 gp,
2015-02-10,1818945936 gp,
2015-02-11,1818945936 gp,
2015-02-12,1818945936 gp,
2015-02-13,1818945936 gp,
2015-02-14,1818945936 gp,
2015-02-15,1818945936 gp,
2015-02-16,1818945936 gp,
2015-02-17,1818945936 gp,
2015-02-18,1851913745 gp,
2015-02-19,1851913745 gp,
2015-02-20,1851913745 gp,
2015-02-21,1851913745 gp,
2015-02-22,1851913745 gp,
2015-02-23,1851913745 gp,
2015-02-24,1851913745 gp,
2015-02-25,1851913745 gp,
2015-02-26,1851913745 gp,
2015-02-27,1851913745 gp,
2015-02-28,1851913745 gp,
2015-03-01,1923736400 gp,
2015-03-02,1923736400 gp,
2015-03-03,1923736400 gp,
2015-03-04,1923736400 gp,
2015-03-05,1923736400 gp,
2015-03-06,1923736400 gp,
2015-03-07,1923736400 gp,
2015-03-08,1923736400 gp,
2015-03-09,1923736400 gp,
2015-03-10,1991267025 gp,
2015-03-11,1991267025 gp,
2015-03-12,1991267025 gp,
2015-03-13,1991267025 gp,
2015-03-14,1991267025 gp,
2015-03-15,1991267025 gp,
2015-03-16,1991267025 gp,
2015-03-17,1991267025 gp,
2015-03-18,1991267025 gp,
2015-03-19,2072906273 gp,
2015-03-20,2072906273 gp,
2015-03-21,2072906273 gp,
2015-03-22,2072906273 gp,
2015-03-23,2072906273 gp,
2015-03-24,2072906273 gp,
2015-03-25,2072906273 gp,
2015-03-26,2072906273 gp,
2015-03-27,2072906273 gp,
2015-03-28,2072906273 gp,
2015-03-29,2072906273 gp,
2015-03-30,2072906273 gp,
2015-03-31,2065336843 gp,
2015-04-01,2065336843 gp,
2015-04-02,2065336843 gp,
2015-04-03,2065336843 gp,
2015-04-04,2065336843 gp,
2015-04-05,2065336843 gp,
2015-04-06,2065336843 gp,
2015-04-07,2065336843 gp,
2015-04-08,2065336843 gp,
2015-04-09,2065336843 gp,
2015-04-10,2118442148 gp,
2015-04-11,2118442148 gp,
2015-04-12,2118442148 gp,
2015-04-13,2118442148 gp,
2015-04-14,2118442148 gp,
2015-04-15,2118442148 gp,
2015-04-16,2118442148 gp,
2015-04-17,2118442148 gp,
2015-04-18,2118442148 gp,
2015-04-19,2118442148 gp,
2015-04-20,2118442148 gp,
2015-04-21,2118442148 gp,
2015-04-22,2118442148 gp,
2015-04-23,2118442148 gp,
2015-04-24,2118442148 gp,
2015-04-25,2118442148 gp,
2015-04-26,2145165636 gp,
2015-04-27,2145165636 gp,
2015-04-28,2145165636 gp,
2015-04-29,2145165636 gp,
2015-04-30,2145165636 gp,
2015-05-01,2145165636 gp,
2015-05-02,2145165636 gp,
2015-05-03,2145165636 gp,
2015-05-04,2145165636 gp,
2015-05-05,2145165636 gp,
2015-05-06,2145165636 gp,
2015-05-07,2145165636 gp,
2015-05-08,2145165636 gp,
2015-05-09,2145165636 gp,
2015-05-10,2145165636 gp,
2015-05-11,2145165636 gp,
2015-05-12,2145165636 gp,
2015-05-13,2145165636 gp,
2015-05-14,2145165636 gp,
2015-05-15,2145165636 gp,
2015-05-16,2145165636 gp,
2015-05-17,2147360241 gp,
2015-05-18,2147360241 gp,
2015-05-19,2147360241 gp,
2015-05-20,2147360241 gp,
2015-05-21,2147360241 gp,
2015-05-22,2147360241 gp,
2015-05-23,2147360241 gp,
2015-05-24,2147360241 gp,
2015-05-25,2147360241 gp,
2015-05-26,2147360241 gp,
2015-05-27,2147360241 gp,
2015-05-28,2147360241 gp,
2015-05-29,2147360241 gp,
2015-05-30,2147360241 gp,
2015-05-31,2147360241 gp,
2015-06-01,2147360241 gp,
2015-06-02,2147360241 gp,
2015-06-03,2147360241 gp,
2015-06-04,2147360241 gp,
2015-06-05,2147360241 gp,
2015-06-06,2147360241 gp,
2015-06-07,2147360241 gp,
2015-06-08,2147360241 gp,
2015-06-09,2147360241 gp,
2015-06-10,2147360241 gp,
2015-06-11,2147360241 gp,
2015-06-12,2147360241 gp,
2015-06-13,2147360241 gp,
2015-06-14,2147459568 gp,
2015-06-15,2147459568 gp,
2015-06-16,2147459568 gp,
2015-06-17,2147459568 gp,
2015-06-18,2147459568 gp,
2015-06-19,2147459568 gp,
2015-06-20,2147459568 gp,
2015-06-21,2147459568 gp,
2015-06-22,2147459568 gp,
2015-06-23,2147459568 gp,
2015-06-24,2147459568 gp,
2015-06-25,2147459568 gp,
2015-06-26,2147459568 gp,
2015-06-27,2147459568 gp,
2015-06-28,2147459568 gp,
2015-06-29,2147459568 gp,
2015-06-30,2147459568 gp,
2015-07-01,2147459568 gp,
2015-07-02,2147459568 gp,
2015-07-03,2147459568 gp,
2015-07-04,2147459568 gp,
2015-07-05,2147459568 gp,
2015-07-06,2147459568 gp,
2015-07-07,2147459568 gp,
2015-07-08,2147459568 gp,
2015-07-09,2147459568 gp,
2015-07-10,2147459568 gp,
2015-07-11,2147459568 gp,
2015-07-12,2147459568 gp,
2015-07-13,2147459568 gp,
2015-07-14,2147459568 gp,
2015-07-15,2147459568 gp,
2015-07-16,2146609551 gp,
2015-07-17,2146609551 gp,
2015-07-18,2146609551 gp,
2015-07-19,2146609551 gp,
2015-07-20,2146609551 gp,
2015-07-21,2146609551 gp,
2015-07-22,2146609551 gp,
2015-07-23,2146609551 gp,
2015-07-24,2146609551 gp,
2015-07-25,2146609551 gp,
2015-07-26,2146609551 gp,
2015-07-27,2146609551 gp,
2015-07-28,2146609551 gp,
2015-07-29,2146609551 gp,
2015-07-30,2146609551 gp,
2015-07-31,2146609551 gp,
2015-08-01,2146609551 gp,
2015-08-02,2146609551 gp,
2015-08-03,2146609551 gp,
2015-08-04,2146609551 gp,
2015-08-05,2146609551 gp,
2015-08-06,2146609551 gp,
2015-08-07,2146609551 gp,
2015-08-08,2146609551 gp,
2015-08-09,2146609551 gp,
2015-08-10,2146609551 gp,
2015-08-11,2146609551 gp,
2015-08-12,2146609551 gp,
2015-08-13,2146609551 gp,
2015-08-14,2146609551 gp,
2015-08-15,2146609551 gp,
2015-08-16,2146609551 gp,
2015-08-17,2146982422 gp,
2015-08-18,2146982422 gp,
2015-08-19,2146982422 gp,
2015-08-20,2146982422 gp,
2015-08-21,2146982422 gp,
2015-08-22,2146982422 gp,
2015-08-23,2146982422 gp,
2015-08-24,2146982422 gp,
2015-08-25,2146982422 gp,
2015-08-26,2146982422 gp,
2015-08-27,2146982422 gp,
2015-08-28,2146982422 gp,
2015-08-29,2146982422 gp,
2015-08-30,2146982422 gp,
2015-08-31,2146982422 gp,
2015-09-01,2146982422 gp,
2015-09-02,2146982422 gp,
2015-09-03,2146982422 gp,
2015-09-04,2146982422 gp,
2015-09-05,2146982422 gp,
2015-09-06,2146982422 gp,
2015-09-07,2146982422 gp,
2015-09-08,2146982422 gp,
2015-09-09,2146982422 gp,
2015-09-10,2146982422 gp,
2015-09-11,2146982422 gp,
2015-09-12,2146982422 gp,
2015-09-13,2146982422 gp,
2015-09-14,2146982422 gp,
2015-09-15,2146982422 gp,
2015-09-16,2146982422 gp,
2015-09-17,2146982422 gp,
2015-09-18,2146982422 gp,
2015-09-19,2147434613 gp,
2015-09-20,2147434613 gp,
