Date,Price,Note
2013-10-29,290872 gp,
2013-10-30,290872 gp,
2013-10-31,301991 gp,
2013-11-01,301991 gp,
2013-11-02,301991 gp,
2013-11-03,307230 gp,
2013-11-04,307230 gp,
2013-11-05,307230 gp,
2013-11-06,307230 gp,
2013-11-07,316854 gp,
2013-11-08,316854 gp,
2013-11-09,316854 gp,
2013-11-10,316854 gp,
2013-11-11,331830 gp,
2013-11-12,331830 gp,
2013-11-13,331830 gp,
2013-11-14,337599 gp,
2013-11-15,337599 gp,
2013-11-16,335454 gp,
2013-11-17,335454 gp,
2013-11-18,335454 gp,
2013-11-19,335454 gp,
2013-11-20,322719 gp,
2013-11-21,322719 gp,
2013-11-22,322719 gp,
2013-11-23,307983 gp,
2013-11-24,307983 gp,
2013-11-25,302528 gp,
2013-11-26,297073 gp,
2013-11-27,291618 gp,
2013-11-28,286164 gp,
2013-11-29,280709 gp,
2013-11-30,275254 gp,
2013-12-01,269799 gp,
2013-12-02,269799 gp,
2013-12-03,257851 gp,
2013-12-04,257851 gp,
2013-12-05,257851 gp,
2013-12-06,246494 gp,
2013-12-07,246494 gp,
2013-12-08,235903 gp,
2013-12-09,235903 gp,
2013-12-10,235903 gp,
2013-12-11,230224 gp,
2013-12-12,230224 gp,
2013-12-13,230224 gp,
2013-12-14,224967 gp,
2013-12-15,224967 gp,
2013-12-16,224967 gp,
2013-12-17,224967 gp,
2013-12-18,216567 gp,
2013-12-19,216567 gp,
2013-12-20,216567 gp,
2013-12-21,216567 gp,
2013-12-22,217485 gp,
2013-12-23,217485 gp,
2013-12-24,217485 gp,
2013-12-25,217034 gp,
2013-12-26,217034 gp,
2013-12-27,217034 gp,
2013-12-28,210821 gp,
2013-12-29,210821 gp,
2013-12-30,210821 gp,
2013-12-31,210821 gp,
2014-01-01,208533 gp,
2014-01-02,208533 gp,
2014-01-03,208533 gp,
2014-01-04,214533 gp,
2014-01-05,214533 gp,
2014-01-06,214533 gp,
2014-01-07,223224 gp,
2014-01-08,223224 gp,
2014-01-09,223224 gp,
2014-01-10,223224 gp,
2014-01-11,233657 gp,
2014-01-12,233657 gp,
2014-01-13,233657 gp,
2014-01-14,242601 gp,
2014-01-15,242601 gp,
2014-01-16,242601 gp,
2014-01-17,242601 gp,
2014-01-18,250330 gp,
2014-01-19,250330 gp,
2014-01-20,250330 gp,
2014-01-21,258693 gp,
2014-01-22,258693 gp,
2014-01-23,258693 gp,
2014-01-24,257577 gp,
2014-01-25,257577 gp,
2014-01-26,251666 gp,
2014-01-27,251666 gp,
2014-01-28,251666 gp,
2014-01-29,255025 gp,
2014-01-30,255025 gp,
2014-01-31,255025 gp,
2014-02-01,266078 gp,
2014-02-02,266078 gp,
2014-02-03,266078 gp,
2014-02-04,274797 gp,
2014-02-05,274797 gp,
2014-02-06,274797 gp,
2014-02-07,281056 gp,
2014-02-08,281056 gp,
2014-02-09,281056 gp,
2014-02-10,285757 gp,
2014-02-11,285757 gp,
2014-02-12,285757 gp,
2014-02-13,294104 gp,
2014-02-14,294104 gp,
2014-02-15,294104 gp,
2014-02-16,304539 gp,
2014-02-17,304539 gp,
2014-02-18,304539 gp,
2014-02-19,304539 gp,
2014-02-20,316878 gp,
2014-02-21,316878 gp,
2014-02-22,316878 gp,
2014-02-23,328142 gp,
2014-02-24,328142 gp,
2014-02-25,328142 gp,
2014-02-26,318801 gp,
2014-02-27,318801 gp,
2014-02-28,318801 gp,
2014-03-01,305151 gp,
2014-03-02,305151 gp,
2014-03-03,305151 gp,
2014-03-04,293097 gp,
2014-03-05,293097 gp,
2014-03-06,293097 gp,
2014-03-07,292447 gp,
2014-03-08,292447 gp,
2014-03-09,292447 gp,
2014-03-10,292447 gp,
2014-03-11,285261 gp,
2014-03-12,285261 gp,
2014-03-13,285261 gp,
2014-03-14,283324 gp,
2014-03-15,283324 gp,
2014-03-16,283324 gp,
2014-03-17,283324 gp,
2014-03-18,278297 gp,
2014-03-19,278297 gp,
2014-03-20,278297 gp,
2014-03-21,278297 gp,
2014-03-22,270186 gp,
2014-03-23,270186 gp,
2014-03-24,270186 gp,
2014-03-25,270186 gp,
2014-03-26,279297 gp,
2014-03-27,279297 gp,
2014-03-28,279297 gp,
2014-03-29,279297 gp,
2014-03-30,273060 gp,
2014-03-31,273060 gp,
2014-04-01,273060 gp,
2014-04-02,273060 gp,
2014-04-03,262070 gp,
2014-04-04,262070 gp,
2014-04-05,262070 gp,
2014-04-06,250834 gp,
2014-04-07,250834 gp,
2014-04-08,250834 gp,
2014-04-09,250834 gp,
2014-04-10,241765 gp,
2014-04-11,241765 gp,
2014-04-12,241765 gp,
2014-04-13,233211 gp,
2014-04-14,233211 gp,
2014-04-15,233211 gp,
2014-04-16,233211 gp,
2014-04-17,225683 gp,
2014-04-18,225683 gp,
2014-04-19,225683 gp,
2014-04-20,225683 gp,
2014-04-21,223944 gp,
2014-04-22,223944 gp,
2014-04-23,223944 gp,
2014-04-24,223944 gp,
2014-04-25,219241 gp,
2014-04-26,219241 gp,
2014-04-27,219241 gp,
2014-04-28,219241 gp,
2014-04-29,213840 gp,
2014-04-30,213840 gp,
2014-05-01,213840 gp,
2014-05-02,213840 gp,
2014-05-03,210264 gp,
2014-05-04,210264 gp,
2014-05-05,210264 gp,
2014-05-06,210264 gp,
2014-05-07,211197 gp,
2014-05-08,211197 gp,
2014-05-09,211197 gp,
2014-05-10,211197 gp,
2014-05-11,209367 gp,
2014-05-12,207537 gp,
2014-05-13,207537 gp,
2014-05-14,207537 gp,
2014-05-15,207537 gp,
2014-05-16,211452 gp,
2014-05-17,211452 gp,
2014-05-18,211452 gp,
2014-05-19,214314 gp,
2014-05-20,214314 gp,
2014-05-21,214314 gp,
2014-05-22,214314 gp,
2014-05-23,214314 gp,
2014-05-24,212606 gp,
2014-05-25,212606 gp,
2014-05-26,212606 gp,
2014-05-27,212606 gp,
2014-05-28,209062 gp,
2014-05-29,209062 gp,
2014-05-30,209062 gp,
2014-05-31,209062 gp,
2014-06-01,202344 gp,
2014-06-02,202344 gp,
2014-06-03,202344 gp,
2014-06-04,202981 gp,
2014-06-05,202981 gp,
2014-06-06,202981 gp,
2014-06-07,210883 gp,
2014-06-08,210883 gp,
2014-06-09,210883 gp,
2014-06-10,210883 gp,
2014-06-11,214067 gp,
2014-06-12,214067 gp,
2014-06-13,214067 gp,
2014-06-14,215571 gp,
2014-06-15,215571 gp,
2014-06-16,215571 gp,
2014-06-17,225512 gp,
2014-06-18,225512 gp,
2014-06-19,225512 gp,
2014-06-20,225512 gp,
2014-06-21,236017 gp,
2014-06-22,236017 gp,
2014-06-23,236017 gp,
2014-06-24,245856 gp,
2014-06-25,245856 gp,
2014-06-26,245856 gp,
2014-06-27,245856 gp,
2014-06-28,247427 gp,
2014-06-29,247427 gp,
2014-06-30,247427 gp,
2014-07-01,247715 gp,
2014-07-02,247715 gp,
2014-07-03,247715 gp,
2014-07-04,249835 gp,
2014-07-05,249835 gp,
2014-07-06,249835 gp,
2014-07-07,249835 gp,
2014-07-08,253031 gp,
2014-07-09,253031 gp,
2014-07-10,253031 gp,
2014-07-11,260358 gp,
2014-07-12,260358 gp,
2014-07-13,266553 gp,
2014-07-14,266553 gp,
2014-07-15,271064 gp,
2014-07-16,271064 gp,
2014-07-17,277991 gp,
2014-07-18,277991 gp,
2014-07-19,282034 gp,
2014-07-20,282034 gp,
2014-07-21,293181 gp,
2014-07-22,293181 gp,
2014-07-23,296484 gp,
2014-07-24,296484 gp,
2014-07-25,296484 gp,
2014-07-26,288624 gp,
2014-07-27,288624 gp,
2014-07-28,291988 gp,
2014-07-29,291988 gp,
2014-07-30,293017 gp,
2014-07-31,293017 gp,
2014-08-01,282054 gp,
2014-08-02,282054 gp,
2014-08-03,271820 gp,
2014-08-04,271820 gp,
2014-08-05,271820 gp,
2014-08-06,259484 gp,
2014-08-07,259484 gp,
2014-08-08,262493 gp,
2014-08-09,262493 gp,
2014-08-10,251527 gp,
2014-08-11,251527 gp,
2014-08-12,253447 gp,
2014-08-13,253447 gp,
2014-08-14,253447 gp,
2014-08-15,255112 gp,
2014-08-16,255112 gp,
2014-08-17,247835 gp,
2014-08-18,247835 gp,
2014-08-19,239507 gp,
2014-08-20,239507 gp,
2014-08-21,241355 gp,
2014-08-22,241355 gp,
2014-08-23,236180 gp,
2014-08-24,236180 gp,
2014-08-25,226982 gp,
2014-08-26,226982 gp,
2014-08-27,221142 gp,
2014-08-28,221142 gp,
2014-08-29,221142 gp,
2014-08-30,217614 gp,
2014-08-31,217614 gp,
2014-09-01,210097 gp,
2014-09-02,210097 gp,
2014-09-03,210097 gp,
2014-09-04,203558 gp,
2014-09-05,203558 gp,
2014-09-06,203558 gp,
2014-09-07,196463 gp,
2014-09-08,196463 gp,
2014-09-09,196463 gp,
2014-09-10,197922 gp,
2014-09-11,197922 gp,
2014-09-12,197922 gp,
2014-09-13,195941 gp,
2014-09-14,195941 gp,
2014-09-15,195941 gp,
2014-09-16,192969 gp,
2014-09-17,192969 gp,
2014-09-18,192969 gp,
2014-09-19,192969 gp,
2014-09-20,197254 gp,
2014-09-21,197254 gp,
2014-09-22,197254 gp,
2014-09-23,197254 gp,
2014-09-24,190721 gp,
2014-09-25,190721 gp,
2014-09-26,190721 gp,
2014-09-27,190721 gp,
2014-09-28,185567 gp,
2014-09-29,185567 gp,
2014-09-30,185567 gp,
2014-10-01,185567 gp,
2014-10-02,188125 gp,
2014-10-03,188125 gp,
2014-10-04,188125 gp,
2014-10-05,194968 gp,
2014-10-06,194968 gp,
2014-10-07,194968 gp,
2014-10-08,194968 gp,
2014-10-09,193187 gp,
2014-10-10,193187 gp,
2014-10-11,193187 gp,
2014-10-12,193187 gp,
2014-10-13,189336 gp,
2014-10-14,189336 gp,
2014-10-15,189336 gp,
2014-10-16,189336 gp,
2014-10-17,189336 gp,
2014-10-18,183623 gp,
2014-10-19,183623 gp,
2014-10-20,183623 gp,
2014-10-21,183623 gp,
2014-10-22,182875 gp,
2014-10-23,182875 gp,
2014-10-24,182875 gp,
2014-10-25,182875 gp,
2014-10-26,185509 gp,
2014-10-27,185509 gp,
2014-10-28,185509 gp,
2014-10-29,185509 gp,
2014-10-30,180837 gp,
2014-10-31,180837 gp,
2014-11-01,180837 gp,
2014-11-02,180837 gp,
2014-11-03,177865 gp,
2014-11-04,177865 gp,
2014-11-05,177865 gp,
2014-11-06,177865 gp,
2014-11-07,176460 gp,
2014-11-08,176460 gp,
2014-11-09,176460 gp,
2014-11-10,176460 gp,
2014-11-11,174735 gp,
2014-11-12,174735 gp,
2014-11-13,174735 gp,
2014-11-14,170573 gp,
2014-11-15,170573 gp,
2014-11-16,170573 gp,
2014-11-17,170573 gp,
2014-11-18,168444 gp,
2014-11-19,168444 gp,
2014-11-20,168444 gp,
2014-11-21,168444 gp,
2014-11-22,170317 gp,
2014-11-23,170317 gp,
2014-11-24,170317 gp,
2014-11-25,170317 gp,
2014-11-26,175101 gp,
2014-11-27,175101 gp,
2014-11-28,175101 gp,
2014-11-29,175101 gp,
2014-11-30,174438 gp,
2014-12-01,174438 gp,
2014-12-02,174438 gp,
2014-12-03,174438 gp,
2014-12-04,174438 gp,
2014-12-05,178430 gp,
2014-12-06,178430 gp,
2014-12-07,178430 gp,
2014-12-08,180922 gp,
2014-12-09,180922 gp,
2014-12-10,180922 gp,
2014-12-11,180922 gp,
2014-12-12,180458 gp,
2014-12-13,180458 gp,
2014-12-14,180458 gp,
2014-12-15,180458 gp,
2014-12-16,181641 gp,
2014-12-17,181641 gp,
2014-12-18,181641 gp,
2014-12-19,181641 gp,
2014-12-20,180731 gp,
2014-12-21,180731 gp,
2014-12-22,180731 gp,
2014-12-23,179134 gp,
2014-12-24,179134 gp,
2014-12-25,179134 gp,
2014-12-26,176496 gp,
2014-12-27,176496 gp,
2014-12-28,176496 gp,
2014-12-29,176496 gp,
2014-12-30,177840 gp,
2014-12-31,177840 gp,
2015-01-01,177840 gp,
2015-01-02,177840 gp,
2015-01-03,175766 gp,
2015-01-04,175766 gp,
2015-01-05,175766 gp,
2015-01-06,175766 gp,
2015-01-07,174966 gp,
2015-01-08,174966 gp,
2015-01-09,174966 gp,
2015-01-10,174966 gp,
2015-01-11,174003 gp,
2015-01-12,174003 gp,
2015-01-13,174003 gp,
2015-01-14,174003 gp,
2015-01-15,175048 gp,
2015-01-16,175048 gp,
2015-01-17,175048 gp,
2015-01-18,169056 gp,
2015-01-19,169056 gp,
2015-01-20,169056 gp,
2015-01-21,169056 gp,
2015-01-22,169698 gp,
2015-01-23,169698 gp,
2015-01-24,169698 gp,
2015-01-25,172662 gp,
2015-01-26,172662 gp,
2015-01-27,172662 gp,
2015-01-28,172662 gp,
2015-01-29,174891 gp,
2015-01-30,174891 gp,
2015-01-31,174891 gp,
2015-02-01,176360 gp,
2015-02-02,176360 gp,
2015-02-03,176360 gp,
2015-02-04,176360 gp,
2015-02-05,172546 gp,
2015-02-06,172546 gp,
2015-02-07,172546 gp,
2015-02-08,172546 gp,
2015-02-09,172803 gp,
2015-02-10,172803 gp,
2015-02-11,172803 gp,
2015-02-12,172803 gp,
2015-02-13,170404 gp,
2015-02-14,170404 gp,
2015-02-15,170404 gp,
2015-02-16,168323 gp,
2015-02-17,168323 gp,
2015-02-18,168323 gp,
2015-02-19,170009 gp,
2015-02-20,170009 gp,
2015-02-21,170009 gp,
2015-02-22,170009 gp,
2015-02-23,172016 gp,
2015-02-24,172016 gp,
2015-02-25,172016 gp,
2015-02-26,171697 gp,
2015-02-27,171697 gp,
2015-02-28,171697 gp,
2015-03-01,171117 gp,
2015-03-02,171117 gp,
2015-03-03,171117 gp,
2015-03-04,171117 gp,
2015-03-05,173857 gp,
2015-03-06,173857 gp,
2015-03-07,173857 gp,
2015-03-08,173857 gp,
2015-03-09,174369 gp,
2015-03-10,174369 gp,
2015-03-11,174369 gp,
2015-03-12,174369 gp,
2015-03-13,171729 gp,
2015-03-14,171729 gp,
2015-03-15,171729 gp,
2015-03-16,171729 gp,
2015-03-17,170809 gp,
2015-03-18,170809 gp,
2015-03-19,170809 gp,
2015-03-20,170809 gp,
2015-03-21,174205 gp,
2015-03-22,174205 gp,
2015-03-23,174205 gp,
2015-03-24,174205 gp,
2015-03-25,174205 gp,
2015-03-26,175351 gp,
2015-03-27,175351 gp,
2015-03-28,175351 gp,
2015-03-29,175351 gp,
2015-03-30,170466 gp,
2015-03-31,170466 gp,
2015-04-01,170466 gp,
2015-04-02,170466 gp,
2015-04-03,170466 gp,
2015-04-04,170752 gp,
2015-04-05,170752 gp,
2015-04-06,170752 gp,
2015-04-07,170752 gp,
2015-04-08,170752 gp,
2015-04-09,169289 gp,
2015-04-10,169289 gp,
2015-04-11,169289 gp,
2015-04-12,169289 gp,
2015-04-13,169289 gp,
2015-04-14,169245 gp,
2015-04-15,169245 gp,
2015-04-16,169245 gp,
2015-04-17,169245 gp,
2015-04-18,169245 gp,
2015-04-19,165873 gp,
2015-04-20,165873 gp,
2015-04-21,165873 gp,
2015-04-22,165873 gp,
2015-04-23,165873 gp,
2015-04-24,165873 gp,
2015-04-25,170400 gp,
2015-04-26,170400 gp,
2015-04-27,170400 gp,
2015-04-28,170400 gp,
2015-04-29,170400 gp,
2015-04-30,170400 gp,
2015-05-01,173630 gp,
2015-05-02,173630 gp,
2015-05-03,173630 gp,
2015-05-04,173630 gp,
2015-05-05,173630 gp,
2015-05-06,173630 gp,
2015-05-07,176640 gp,
2015-05-08,176640 gp,
2015-05-09,176640 gp,
2015-05-10,176640 gp,
2015-05-11,176640 gp,
2015-05-12,180760 gp,
2015-05-13,180760 gp,
2015-05-14,180760 gp,
2015-05-15,180760 gp,
2015-05-16,180760 gp,
2015-05-17,180760 gp,
2015-05-18,183574 gp,
2015-05-19,183574 gp,
2015-05-20,183574 gp,
2015-05-21,183574 gp,
2015-05-22,183574 gp,
2015-05-23,183574 gp,
2015-05-24,185582 gp,
2015-05-25,185582 gp,
2015-05-26,185582 gp,
2015-05-27,185582 gp,
2015-05-28,185582 gp,
2015-05-29,186650 gp,
2015-05-30,186650 gp,
2015-05-31,186650 gp,
2015-06-01,186650 gp,
2015-06-02,186650 gp,
2015-06-03,186650 gp,
2015-06-04,187345 gp,
2015-06-05,187345 gp,
2015-06-06,187345 gp,
2015-06-07,187345 gp,
2015-06-08,187345 gp,
2015-06-09,187345 gp,
2015-06-10,189082 gp,
2015-06-11,189082 gp,
2015-06-12,189082 gp,
2015-06-13,189082 gp,
2015-06-14,189082 gp,
2015-06-15,189082 gp,
2015-06-16,189258 gp,
2015-06-17,189258 gp,
2015-06-18,189258 gp,
2015-06-19,189258 gp,
2015-06-20,189258 gp,
2015-06-21,189258 gp,
2015-06-22,193050 gp,
2015-06-23,193050 gp,
2015-06-24,193050 gp,
2015-06-25,193050 gp,
2015-06-26,193050 gp,
2015-06-27,193050 gp,
2015-06-28,194089 gp,
2015-06-29,194089 gp,
2015-06-30,194089 gp,
2015-07-01,194089 gp,
2015-07-02,194089 gp,
2015-07-03,196862 gp,
2015-07-04,196862 gp,
2015-07-05,196862 gp,
2015-07-06,196862 gp,
2015-07-07,196862 gp,
2015-07-08,196862 gp,
2015-07-09,199886 gp,
2015-07-10,199886 gp,
2015-07-11,199886 gp,
2015-07-12,199886 gp,
2015-07-13,199886 gp,
2015-07-14,201435 gp,
2015-07-15,201435 gp,
2015-07-16,201435 gp,
2015-07-17,201435 gp,
2015-07-18,201435 gp,
2015-07-19,201435 gp,
2015-07-20,199254 gp,
2015-07-21,199254 gp,
2015-07-22,199254 gp,
2015-07-23,199254 gp,
2015-07-24,199254 gp,
2015-07-25,200763 gp,
2015-07-26,200763 gp,
2015-07-27,200763 gp,
2015-07-28,200763 gp,
2015-07-29,200763 gp,
2015-07-30,200763 gp,
2015-07-31,197416 gp,
2015-08-01,197416 gp,
2015-08-02,197416 gp,
2015-08-03,197416 gp,
2015-08-04,197416 gp,
2015-08-05,193377 gp,
2015-08-06,193377 gp,
2015-08-07,193377 gp,
2015-08-08,193377 gp,
2015-08-09,193377 gp,
2015-08-10,193377 gp,
2015-08-11,192677 gp,
2015-08-12,192677 gp,
2015-08-13,192677 gp,
2015-08-14,192677 gp,
2015-08-15,187339 gp,
2015-08-16,187339 gp,
2015-08-17,187339 gp,
2015-08-18,181010 gp,
2015-08-19,181010 gp,
2015-08-20,181010 gp,
2015-08-21,181010 gp,
2015-08-22,181010 gp,
2015-08-23,181010 gp,
2015-08-24,174940 gp,
2015-08-25,174940 gp,
2015-08-26,174940 gp,
2015-08-27,174940 gp,
2015-08-28,174940 gp,
2015-08-29,174940 gp,
2015-08-30,175650 gp,
2015-08-31,175650 gp,
2015-09-01,175650 gp,
2015-09-02,175650 gp,
2015-09-03,175650 gp,
2015-09-04,175650 gp,
2015-09-05,180415 gp,
2015-09-06,180415 gp,
2015-09-07,180415 gp,
2015-09-08,180415 gp,
2015-09-09,180415 gp,
2015-09-10,180415 gp,
2015-09-11,180415 gp,
2015-09-12,179213 gp,
2015-09-13,179213 gp,
2015-09-14,179213 gp,
2015-09-15,179213 gp,
2015-09-16,179213 gp,
2015-09-17,179213 gp,
2015-09-18,179213 gp,
2015-09-19,180491 gp,
2015-09-20,180491 gp,
2015-09-21,180491 gp,
2015-09-22,180491 gp,
2015-09-23,180491 gp,
2015-09-24,180491 gp,
2015-09-25,180491 gp,
2015-09-26,180602 gp,
2015-09-27,180602 gp,
2015-09-28,180602 gp,
2015-09-29,180602 gp,
2015-09-30,180602 gp,
2015-10-01,180602 gp,
2015-10-02,179143 gp,
2015-10-03,179143 gp,
2015-10-04,179143 gp,
2015-10-05,179143 gp,
2015-10-06,179143 gp,
2015-10-07,179143 gp,
2015-10-08,184554 gp,
2015-10-09,184554 gp,
2015-10-10,184554 gp,
2015-10-11,184554 gp,
2015-10-12,184554 gp,
2015-10-13,184554 gp,
2015-10-14,189764 gp,
2015-10-15,189764 gp,
2015-10-16,189764 gp,
2015-10-17,189764 gp,
2015-10-18,189764 gp,
2015-10-19,189764 gp,
2015-10-20,189764 gp,
2015-10-21,198362 gp,
2015-10-22,198362 gp,
2015-10-23,198362 gp,
2015-10-24,198362 gp,
2015-10-25,198362 gp,
2015-10-26,198362 gp,
2015-10-27,203064 gp,
2015-10-28,203064 gp,
2015-10-29,203064 gp,
2015-10-30,203064 gp,
2015-10-31,203064 gp,
2015-11-01,203064 gp,
2015-11-02,212129 gp,
2015-11-03,212129 gp,
2015-11-04,212129 gp,
2015-11-05,212129 gp,
2015-11-06,212129 gp,
2015-11-07,212129 gp,
2015-11-08,221638 gp,
2015-11-09,221638 gp,
2015-11-10,221638 gp,
2015-11-11,221638 gp,
2015-11-12,221638 gp,
2015-11-13,221638 gp,
2015-11-14,221638 gp,
2015-11-15,231885 gp,
2015-11-16,231885 gp,
2015-11-17,231885 gp,
2015-11-18,231885 gp,
2015-11-19,231885 gp,
2015-11-20,231885 gp,
2015-11-21,231885 gp,
2015-11-22,242858 gp,
2015-11-23,242858 gp,
2015-11-24,242858 gp,
2015-11-25,242858 gp,
2015-11-26,242858 gp,
2015-11-27,242858 gp,
2015-11-28,242858 gp,
2015-11-29,254968 gp,
2015-11-30,267717 gp,
2015-12-01,280714 gp,
2015-12-02,294099 gp,
2015-12-03,308144 gp,
2015-12-04,322949 gp,
2015-12-05,337909 gp,
2015-12-06,337909 gp,
2015-12-07,370664 gp,
2015-12-08,387838 gp,
2015-12-09,405939 gp,
2015-12-10,424675 gp,
2015-12-11,444378 gp,
2015-12-12,465569 gp,
2015-12-13,465569 gp,
2015-12-14,487723 gp,
2015-12-15,487723 gp,
2015-12-16,509251 gp,
2015-12-17,509251 gp,
2015-12-18,531927 gp,
2015-12-19,531927 gp,
2015-12-20,556057 gp,
2015-12-21,556057 gp,
2015-12-22,581127 gp,
2015-12-23,581127 gp,
2015-12-24,607708 gp,
2015-12-25,607708 gp,
2015-12-26,607708 gp,
2015-12-27,631672 gp,
2015-12-28,631672 gp,
2015-12-29,660992 gp,
2015-12-30,660992 gp,
2015-12-31,691405 gp,
2016-01-01,691405 gp,
2016-01-02,724015 gp,
2016-01-03,724015 gp,
2016-01-04,724015 gp,
2016-01-05,756173 gp,
2016-01-06,756173 gp,
2016-01-07,790337 gp,
2016-01-08,790337 gp,
2016-01-09,790337 gp,
2016-01-10,826715 gp,
2016-01-11,826715 gp,
2016-01-12,826715 gp,
2016-01-13,862225 gp,
2016-01-14,862225 gp,
2016-01-15,862225 gp,
2016-01-16,899438 gp,
2016-01-17,899438 gp,
2016-01-18,899438 gp,
2016-01-19,899438 gp,
2016-01-20,938912 gp,
2016-01-21,938912 gp,
2016-01-22,938912 gp,
2016-01-23,981851 gp,
2016-01-24,981851 gp,
2016-01-25,981851 gp,
2016-01-26,1022977 gp,
2016-01-27,1022977 gp,
2016-01-28,1022977 gp,
2016-01-29,1004598 gp,
2016-01-30,1004598 gp,
2016-01-31,959713 gp,
2016-02-01,917792 gp,
2016-02-02,917792 gp,
2016-02-03,877230 gp,
2016-02-04,877230 gp,
2016-02-05,839154 gp,
2016-02-06,839154 gp,
2016-02-07,802266 gp,
2016-02-08,767844 gp,
2016-02-09,734823 gp,
2016-02-10,734823 gp,
2016-02-11,701123 gp,
2016-02-12,670085 gp,
2016-02-13,640787 gp,
2016-02-14,640787 gp,
2016-02-15,584344 gp,
2016-02-16,558301 gp,
2016-02-17,533845 gp,
2016-02-18,533845 gp,
2016-02-19,510251 gp,
2016-02-20,510251 gp,
2016-02-21,487720 gp,
2016-02-22,487720 gp,
2016-02-23,466586 gp,
2016-02-24,466586 gp,
2016-02-25,290597 gp,
2016-02-26,290597 gp,
2016-02-27,290597 gp,
2016-02-28,278494 gp,
2016-02-29,278494 gp,
2016-03-01,278494 gp,
2016-03-02,264601 gp,
2016-03-03,264601 gp,
2016-03-04,264601 gp,
2016-03-05,254412 gp,
2016-03-06,254412 gp,
2016-03-07,254412 gp,
2016-03-08,246705 gp,
2016-03-09,246705 gp,
2016-03-10,246705 gp,
2016-03-11,241240 gp,
2016-03-12,241240 gp,
2016-03-13,241240 gp,
2016-03-14,233738 gp,
2016-03-15,233738 gp,
2016-03-16,233738 gp,
2016-03-17,233738 gp,
2016-03-18,229426 gp,
2016-03-19,229426 gp,
2016-03-20,229426 gp,
2016-03-21,225395 gp,
2016-03-22,225395 gp,
2016-03-23,225395 gp,
2016-03-24,225395 gp,
2016-03-25,219752 gp,
2016-03-26,219752 gp,
2016-03-27,219752 gp,
2016-03-28,219752 gp,
2016-03-29,216182 gp,
2016-03-30,216182 gp,
2016-03-31,216182 gp,
2016-04-01,216182 gp,
2016-04-02,207870 gp,
2016-04-03,207870 gp,
2016-04-04,207870 gp,
2016-04-05,207870 gp,
2016-04-06,203186 gp,
2016-04-07,203186 gp,
2016-04-08,203186 gp,
2016-04-09,203186 gp,
2016-04-10,203186 gp,
2016-04-11,195151 gp,
2016-04-12,195151 gp,
2016-04-13,195151 gp,
2016-04-14,195151 gp,
2016-04-15,191309 gp,
2016-04-16,191309 gp,
2016-04-17,191309 gp,
2016-04-18,191309 gp,
2016-04-19,191309 gp,
2016-04-20,184995 gp,
2016-04-21,184995 gp,
2016-04-22,184995 gp,
2016-04-23,184995 gp,
2016-04-24,178221 gp,
2016-04-25,178221 gp,
2016-04-26,178221 gp,
2016-04-27,178221 gp,
2016-04-28,170541 gp,
2016-04-29,170541 gp,
2016-04-30,170541 gp,
2016-05-01,170541 gp,
2016-05-02,162964 gp,
2016-05-03,162964 gp,
2016-05-04,162964 gp,
2016-05-05,162964 gp,
2016-05-06,162964 gp,
2016-05-07,156303 gp,
2016-05-08,156303 gp,
2016-05-09,156303 gp,
2016-05-10,156303 gp,
2016-05-11,154622 gp,
2016-05-12,154622 gp,
2016-05-13,154622 gp,
2016-05-14,154622 gp,
2016-05-15,151400 gp,
2016-05-16,151400 gp,
2016-05-17,151400 gp,
2016-05-18,151400 gp,
2016-05-19,151400 gp,
2016-05-20,145164 gp,
2016-05-21,145164 gp,
2016-05-22,145164 gp,
2016-05-23,145164 gp,
2016-05-24,140597 gp,
2016-05-25,140597 gp,
2016-05-26,140597 gp,
2016-05-27,140597 gp,
2016-05-28,140597 gp,
2016-05-29,138595 gp,
2016-05-30,138595 gp,
2016-05-31,138595 gp,
2016-06-01,138595 gp,
2016-06-02,136588 gp,
2016-06-03,136588 gp,
2016-06-04,136588 gp,
2016-06-05,136588 gp,
2016-06-06,134713 gp,
2016-06-07,134713 gp,
2016-06-08,134713 gp,
2016-06-09,134713 gp,
2016-06-10,138253 gp,
2016-06-11,138253 gp,
2016-06-12,138253 gp,
2016-06-13,138253 gp,
2016-06-14,138253 gp,
2016-06-15,138883 gp,
2016-06-16,138883 gp,
2016-06-17,138883 gp,
2016-06-18,138883 gp,
2016-06-19,138883 gp,
2016-06-20,138051 gp,
2016-06-21,138051 gp,
2016-06-22,138051 gp,
2016-06-23,138051 gp,
2016-06-24,138051 gp,
2016-06-25,141420 gp,
2016-06-26,141420 gp,
2016-06-27,141420 gp,
2016-06-28,141420 gp,
2016-06-29,141420 gp,
2016-06-30,139641 gp,
2016-07-01,139641 gp,
2016-07-02,139641 gp,
2016-07-03,139641 gp,
2016-07-04,139641 gp,
2016-07-05,141199 gp,
2016-07-06,141199 gp,
2016-07-07,141199 gp,
2016-07-08,141199 gp,
2016-07-09,146049 gp,
2016-07-10,146049 gp,
2016-07-11,146049 gp,
2016-07-12,146049 gp,
2016-07-13,145194 gp,
2016-07-14,145194 gp,
2016-07-15,145194 gp,
2016-07-16,145194 gp,
2016-07-17,145194 gp,
2016-07-18,146540 gp,
2016-07-19,146540 gp,
2016-07-20,146540 gp,
2016-07-21,146540 gp,
2016-07-22,146540 gp,
2016-07-23,151935 gp,
