Date,Price,Note
2013-08-18,78849 gp,
2013-08-19,80511 gp,
2013-08-20,79102 gp,
2013-08-21,78957 gp,
2013-08-22,79310 gp,
2013-08-23,79151 gp,
2013-08-24,79070 gp,
2013-08-25,78419 gp,
2013-08-26,79197 gp,
2013-08-27,79237 gp,
2013-08-28,78048 gp,
2013-08-29,77008 gp,
2013-08-30,77076 gp,
2013-08-31,77127 gp,
2013-09-01,77597 gp,
2013-09-02,77355 gp,
2013-09-03,77202 gp,
2013-09-04,77306 gp,
2013-09-05,77764 gp,
2013-09-06,76457 gp,
2013-09-07,74743 gp,
2013-09-08,74312 gp,
2013-09-09,74733 gp,
2013-09-10,74614 gp,
2013-09-11,74502 gp,
2013-09-12,74422 gp,
2013-09-13,75144 gp,
2013-09-14,74806 gp,
2013-09-15,74805 gp,
2013-09-16,74420 gp,
2013-09-17,73729 gp,
2013-09-18,74687 gp,
2013-09-19,74019 gp,
2013-09-20,73775 gp,
2013-09-21,72994 gp,
2013-09-22,73369 gp,
2013-09-23,74827 gp,
2013-09-24,76198 gp,
2013-09-25,74682 gp,
2013-09-26,74095 gp,
2013-09-27,72255 gp,
2013-09-28,72543 gp,
2013-09-29,73339 gp,
2013-09-30,74617 gp,
2013-10-01,74361 gp,
2013-10-02,73644 gp,
2013-10-03,73015 gp,
2013-10-04,74951 gp,
2013-10-05,75230 gp,
2013-10-06,75950 gp,
2013-10-07,76960 gp,
2013-10-08,77971 gp,
2013-10-09,78981 gp,
2013-10-10,79992 gp,
2013-10-11,81002 gp,
2013-10-12,81267 gp,
2013-10-13,81533 gp,
2013-10-14,81798 gp,
2013-10-15,81493 gp,
2013-10-16,79938 gp,
2013-10-17,79279 gp,
2013-10-18,78042 gp,
2013-10-19,75395 gp,
2013-10-20,72512 gp,
2013-10-21,71437 gp,
2013-10-22,71742 gp,
2013-10-23,73828 gp,
2013-10-24,75892 gp,
2013-10-25,76629 gp,
2013-10-26,73790 gp,
2013-10-27,75067 gp,
2013-10-28,76746 gp,
2013-10-29,79235 gp,
2013-10-30,82451 gp,
2013-10-31,85820 gp,
2013-11-01,87937 gp,
2013-11-02,86728 gp,
2013-11-03,84822 gp,
2013-11-04,85109 gp,
2013-11-05,84068 gp,
2013-11-06,81446 gp,
2013-11-07,80491 gp,
2013-11-08,80704 gp,
2013-11-09,81465 gp,
2013-11-10,81511 gp,
2013-11-11,82771 gp,
2013-11-12,82817 gp,
2013-11-13,82670 gp,
2013-11-14,83396 gp,
2013-11-15,82424 gp,
2013-11-16,81693 gp,
2013-11-17,81135 gp,
2013-11-18,81724 gp,
2013-11-19,82481 gp,
2013-11-20,83704 gp,
2013-11-21,85399 gp,
2013-11-22,87651 gp,
2013-11-23,88812 gp,
2013-11-24,89955 gp,
2013-11-25,88487 gp,
2013-11-26,87019 gp,
2013-11-27,85551 gp,
2013-11-28,84082 gp,
2013-11-29,82614 gp,
2013-11-30,81146 gp,
2013-12-01,79517 gp,
2013-12-02,79328 gp,
2013-12-03,79728 gp,
2013-12-04,77852 gp,
2013-12-05,79242 gp,
2013-12-06,79156 gp,
2013-12-07,79625 gp,
2013-12-08,78646 gp,
2013-12-09,78133 gp,
2013-12-10,78946 gp,
2013-12-11,79902 gp,
2013-12-12,78633 gp,
2013-12-13,78632 gp,
2013-12-14,80291 gp,
2013-12-15,80564 gp,
2013-12-16,81687 gp,
2013-12-17,81711 gp,
2013-12-18,81318 gp,
2013-12-19,80903 gp,
2013-12-20,80618 gp,
2013-12-21,79799 gp,
2013-12-22,81009 gp,
2013-12-23,82242 gp,
2013-12-24,82241 gp,
2013-12-25,83185 gp,
2013-12-26,84562 gp,
2013-12-27,85932 gp,
2013-12-28,87715 gp,
2013-12-29,88637 gp,
2013-12-30,89545 gp,
2013-12-31,89032 gp,
2014-01-01,87400 gp,
2014-01-02,87463 gp,
2014-01-03,87652 gp,
2014-01-04,87524 gp,
2014-01-05,88418 gp,
2014-01-06,88927 gp,
2014-01-07,88742 gp,
2014-01-08,87698 gp,
2014-01-09,87572 gp,
2014-01-10,88738 gp,
2014-01-11,88168 gp,
2014-01-12,88209 gp,
2014-01-13,86684 gp,
2014-01-14,85253 gp,
2014-01-15,86371 gp,
2014-01-16,85015 gp,
2014-01-17,84272 gp,
2014-01-18,85429 gp,
2014-01-19,86651 gp,
2014-01-20,85274 gp,
2014-01-21,85156 gp,
2014-01-22,86719 gp,
2014-01-23,87957 gp,
2014-01-24,92200 gp,
2014-01-25,96810 gp,
2014-01-26,101204 gp,
2014-01-27,106059 gp,
2014-01-28,111362 gp,
2014-01-29,116924 gp,
2014-01-30,122770 gp,
2014-01-31,128890 gp,
2014-02-01,135332 gp,
2014-02-02,142034 gp,
2014-02-03,149133 gp,
2014-02-04,156583 gp,
2014-02-05,164400 gp,
2014-02-06,172620 gp,
2014-02-07,181248 gp,
2014-02-08,190311 gp,
2014-02-09,199827 gp,
2014-02-10,209818 gp,
2014-02-11,220306 gp,
2014-02-12,231314 gp,
2014-02-13,242877 gp,
2014-02-14,255018 gp,
2014-02-15,267550 gp,
2014-02-16,280916 gp,
2014-02-17,294962 gp,
2014-02-18,309603 gp,
2014-02-19,319836 gp,
2014-02-20,315809 gp,
2014-02-21,300018 gp,
2014-02-22,285017 gp,
2014-02-23,270766 gp,
2014-02-24,257227 gp,
2014-02-25,244369 gp,
2014-02-26,232154 gp,
2014-02-27,220557 gp,
2014-02-28,209532 gp,
2014-03-01,199062 gp,
2014-03-02,189124 gp,
2014-03-03,179675 gp,
2014-03-04,170693 gp,
2014-03-05,162171 gp,
2014-03-06,154064 gp,
2014-03-07,146360 gp,
2014-03-08,139042 gp,
2014-03-09,132104 gp,
2014-03-10,125549 gp,
2014-03-11,120056 gp,
2014-03-12,115555 gp,
2014-03-13,110448 gp,
2014-03-14,105207 gp,
2014-03-15,99954 gp,
2014-03-16,95295 gp,
2014-03-17,91980 gp,
2014-03-18,90450 gp,
2014-03-19,90132 gp,
2014-03-20,88484 gp,
2014-03-21,89533 gp,
2014-03-22,91910 gp,
2014-03-23,95242 gp,
2014-03-24,99546 gp,
2014-03-25,103396 gp,
2014-03-26,107998 gp,
2014-03-27,113238 gp,
2014-03-28,118851 gp,
2014-03-29,123225 gp,
2014-03-30,120624 gp,
2014-03-31,114775 gp,
2014-04-01,109647 gp,
2014-04-02,105849 gp,
2014-04-03,102373 gp,
2014-04-04,100308 gp,
2014-04-05,98961 gp,
2014-04-06,98864 gp,
2014-04-07,100466 gp,
2014-04-08,102190 gp,
2014-04-09,99275 gp,
2014-04-10,96002 gp,
2014-04-11,95539 gp,
2014-04-12,92989 gp,
2014-04-13,93017 gp,
2014-04-14,96017 gp,
2014-04-15,98226 gp,
2014-04-16,100597 gp,
2014-04-17,103240 gp,
2014-04-18,105461 gp,
2014-04-19,108541 gp,
2014-04-20,110362 gp,
2014-04-21,109244 gp,
2014-04-22,109458 gp,
2014-04-23,108740 gp,
2014-04-24,106558 gp,
2014-04-25,104652 gp,
2014-04-26,103808 gp,
2014-04-27,101926 gp,
2014-04-28,101815 gp,
2014-04-29,102778 gp,
2014-04-30,101120 gp,
2014-05-01,98539 gp,
2014-05-02,95973 gp,
2014-05-03,92786 gp,
2014-05-04,91206 gp,
2014-05-05,90147 gp,
2014-05-06,91504 gp,
2014-05-07,93084 gp,
2014-05-08,94213 gp,
2014-05-09,93792 gp,
2014-05-10,94707 gp,
2014-05-11,95342 gp,
2014-05-12,95977 gp,
2014-05-13,96870 gp,
2014-05-14,95873 gp,
2014-05-15,98113 gp,
2014-05-16,102659 gp,
2014-05-17,107621 gp,
2014-05-18,112025 gp,
2014-05-19,117591 gp,
2014-05-20,123247 gp,
2014-05-21,129285 gp,
2014-05-22,134066 gp,
2014-05-23,139560 gp,
2014-05-24,143935 gp,
2014-05-25,147886 gp,
2014-05-26,147221 gp,
2014-05-27,143881 gp,
2014-05-28,137322 gp,
2014-05-29,130514 gp,
2014-05-30,124192 gp,
2014-05-31,119315 gp,
2014-06-01,115033 gp,
2014-06-02,112986 gp,
2014-06-03,109894 gp,
2014-06-04,111162 gp,
2014-06-05,112794 gp,
2014-06-06,116627 gp,
2014-06-07,118408 gp,
2014-06-08,120979 gp,
2014-06-09,123350 gp,
2014-06-10,124076 gp,
2014-06-11,122568 gp,
2014-06-12,120562 gp,
2014-06-13,123368 gp,
2014-06-14,126460 gp,
2014-06-15,131735 gp,
2014-06-16,134908 gp,
2014-06-17,136379 gp,
2014-06-18,138533 gp,
2014-06-19,134861 gp,
2014-06-20,132274 gp,
2014-06-21,128084 gp,
2014-06-22,122354 gp,
2014-06-23,116989 gp,
2014-06-24,113227 gp,
2014-06-25,114210 gp,
2014-06-26,110952 gp,
2014-06-27,112037 gp,
2014-06-28,113114 gp,
2014-06-29,111580 gp,
2014-06-30,108645 gp,
2014-07-01,106676 gp,
2014-07-02,105585 gp,
2014-07-03,103992 gp,
2014-07-04,102679 gp,
2014-07-05,102990 gp,
2014-07-06,104796 gp,
2014-07-07,108160 gp,
2014-07-08,111078 gp,
2014-07-09,114403 gp,
2014-07-10,118933 gp,
2014-07-11,124809 gp,
2014-07-12,131050 gp,
2014-07-13,137540 gp,
2014-07-14,143877 gp,
2014-07-15,149961 gp,
2014-07-16,150901 gp,
2014-07-17,145807 gp,
2014-07-18,138538 gp,
2014-07-19,131611 gp,
2014-07-20,125030 gp,
2014-07-21,118778 gp,
2014-07-22,112839 gp,
2014-07-23,107207 gp,
2014-07-24,101846 gp,
2014-07-25,96816 gp,
2014-07-26,92183 gp,
2014-07-27,87965 gp,
2014-07-28,84573 gp,
2014-07-29,81776 gp,
2014-07-30,80477 gp,
2014-07-31,80002 gp,
2014-08-01,79563 gp,
2014-08-02,79794 gp,
2014-08-03,80971 gp,
2014-08-04,82433 gp,
2014-08-05,84302 gp,
2014-08-06,84871 gp,
2014-08-07,84459 gp,
2014-08-08,83008 gp,
2014-08-09,81695 gp,
2014-08-10,79345 gp,
2014-08-11,78734 gp,
2014-08-12,78186 gp,
2014-08-13,76817 gp,
2014-08-14,75670 gp,
2014-08-15,76491 gp,
2014-08-16,77123 gp,
2014-08-17,77613 gp,
2014-08-18,77150 gp,
2014-08-19,76318 gp,
2014-08-20,76784 gp,
2014-08-21,75734 gp,
2014-08-22,76571 gp,
2014-08-23,75524 gp,
2014-08-24,74760 gp,
2014-08-25,75041 gp,
2014-08-26,74920 gp,
2014-08-27,75257 gp,
2014-08-28,75021 gp,
2014-08-29,74740 gp,
2014-08-30,74764 gp,
2014-08-31,74523 gp,
2014-09-01,74699 gp,
2014-09-02,75826 gp,
2014-09-03,75691 gp,
2014-09-04,74758 gp,
2014-09-05,73891 gp,
2014-09-06,73157 gp,
2014-09-07,73406 gp,
2014-09-08,73930 gp,
2014-09-09,73898 gp,
2014-09-10,74028 gp,
2014-09-11,73605 gp,
2014-09-12,72699 gp,
2014-09-13,72768 gp,
2014-09-14,73293 gp,
2014-09-15,73190 gp,
2014-09-16,74101 gp,
2014-09-17,74280 gp,
2014-09-18,73766 gp,
2014-09-19,73833 gp,
2014-09-20,73268 gp,
2014-09-21,71833 gp,
2014-09-22,72827 gp,
2014-09-23,73029 gp,
2014-09-24,72041 gp,
2014-09-25,72303 gp,
2014-09-26,73208 gp,
2014-09-27,72661 gp,
2014-09-28,72298 gp,
2014-09-29,72244 gp,
2014-09-30,70989 gp,
2014-10-01,71336 gp,
2014-10-02,71899 gp,
2014-10-03,72027 gp,
2014-10-04,71700 gp,
2014-10-05,72230 gp,
2014-10-06,71986 gp,
2014-10-07,72603 gp,
2014-10-08,71809 gp,
2014-10-09,73333 gp,
2014-10-10,72725 gp,
2014-10-11,72041 gp,
2014-10-12,71998 gp,
2014-10-13,72026 gp,
2014-10-14,72576 gp,
2014-10-15,72630 gp,
2014-10-16,73136 gp,
2014-10-17,72872 gp,
2014-10-18,72786 gp,
2014-10-19,72723 gp,
2014-10-20,74029 gp,
2014-10-21,77445 gp,
2014-10-22,80648 gp,
2014-10-23,83584 gp,
2014-10-24,83929 gp,
2014-10-25,85641 gp,
2014-10-26,87788 gp,
2014-10-27,87958 gp,
2014-10-28,88520 gp,
2014-10-29,89413 gp,
2014-10-30,86259 gp,
2014-10-31,83968 gp,
2014-11-01,81154 gp,
2014-11-02,77546 gp,
2014-11-03,73989 gp,
2014-11-04,73584 gp,
2014-11-05,75423 gp,
2014-11-06,78121 gp,
2014-11-07,79042 gp,
2014-11-08,80643 gp,
2014-11-09,80807 gp,
2014-11-10,78605 gp,
2014-11-11,79326 gp,
2014-11-12,80664 gp,
2014-11-13,82998 gp,
2014-11-14,86531 gp,
2014-11-15,89869 gp,
2014-11-16,93996 gp,
2014-11-17,97371 gp,
2014-11-18,100946 gp,
2014-11-19,103538 gp,
2014-11-20,104153 gp,
2014-11-21,101245 gp,
2014-11-22,97003 gp,
2014-11-23,98296 gp,
2014-11-24,101926 gp,
2014-11-25,102052 gp,
2014-11-26,104123 gp,
2014-11-27,100703 gp,
2014-11-28,97073 gp,
2014-11-29,92776 gp,
2014-11-30,88785 gp,
2014-12-01,85852 gp,
2014-12-02,84594 gp,
2014-12-03,83603 gp,
2014-12-04,83059 gp,
2014-12-05,81298 gp,
2014-12-06,79892 gp,
2014-12-07,81269 gp,
2014-12-08,83574 gp,
2014-12-09,87753 gp,
2014-12-10,92141 gp,
2014-12-11,96726 gp,
2014-12-12,101563 gp,
2014-12-13,106642 gp,
2014-12-14,111964 gp,
2014-12-15,117563 gp,
2014-12-16,123395 gp,
2014-12-17,129332 gp,
2014-12-18,133981 gp,
2014-12-19,140341 gp,
2014-12-20,142400 gp,
2014-12-21,137096 gp,
2014-12-22,130249 gp,
2014-12-23,123736 gp,
2014-12-24,117549 gp,
2014-12-25,111673 gp,
2014-12-26,106090 gp,
2014-12-27,100785 gp,
2014-12-28,96452 gp,
2014-12-29,92378 gp,
2014-12-30,90848 gp,
2014-12-31,93398 gp,
2015-01-01,94445 gp,
2015-01-02,96950 gp,
2015-01-03,98596 gp,
2015-01-04,101609 gp,
2015-01-05,103122 gp,
2015-01-06,103875 gp,
2015-01-07,105980 gp,
2015-01-08,106769 gp,
2015-01-09,109897 gp,
2015-01-10,113218 gp,
2015-01-11,115628 gp,
2015-01-12,120192 gp,
2015-01-13,124224 gp,
2015-01-14,129200 gp,
2015-01-15,130223 gp,
2015-01-16,131729 gp,
2015-01-17,130859 gp,
2015-01-18,124348 gp,
2015-01-19,118617 gp,
2015-01-20,115064 gp,
2015-01-21,113549 gp,
2015-01-22,109845 gp,
2015-01-23,111210 gp,
2015-01-24,109940 gp,
2015-01-25,106900 gp,
2015-01-26,102555 gp,
2015-01-27,102956 gp,
2015-01-28,106650 gp,
2015-01-29,111983 gp,
2015-01-30,117583 gp,
2015-01-31,123336 gp,
2015-02-01,129503 gp,
2015-02-02,135974 gp,
2015-02-03,142722 gp,
2015-02-04,149848 gp,
2015-02-05,157335 gp,
2015-02-06,165202 gp,
2015-02-07,173455 gp,
2015-02-08,182118 gp,
2015-02-09,191218 gp,
2015-02-10,200766 gp,
2015-02-11,210798 gp,
2015-02-12,220952 gp,
2015-02-13,231299 gp,
2015-02-14,240121 gp,
2015-02-15,241200 gp,
2015-02-16,231005 gp,
2015-02-17,219454 gp,
2015-02-18,208481 gp,
2015-02-19,198075 gp,
2015-02-20,188171 gp,
2015-02-21,178762 gp,
2015-02-22,169824 gp,
2015-02-23,161332 gp,
2015-02-24,153265 gp,
2015-02-25,145602 gp,
2015-02-26,138321 gp,
2015-02-27,131405 gp,
2015-02-28,124834 gp,
2015-03-01,118592 gp,
2015-03-02,112662 gp,
2015-03-03,107030 gp,
2015-03-04,102222 gp,
2015-03-05,97188 gp,
2015-03-06,92910 gp,
2015-03-07,89713 gp,
2015-03-08,86399 gp,
2015-03-09,85041 gp,
2015-03-10,87213 gp,
2015-03-11,91173 gp,
2015-03-12,93598 gp,
2015-03-13,94087 gp,
2015-03-14,90815 gp,
2015-03-15,88644 gp,
2015-03-16,84684 gp,
2015-03-17,83518 gp,
2015-03-18,84597 gp,
2015-03-19,85464 gp,
2015-03-20,84730 gp,
2015-03-21,82599 gp,
2015-03-22,81685 gp,
2015-03-23,81945 gp,
2015-03-24,81434 gp,
2015-03-25,80858 gp,
2015-03-26,80567 gp,
2015-03-27,80980 gp,
2015-03-28,80731 gp,
2015-03-29,80806 gp,
2015-03-30,80097 gp,
2015-03-31,80436 gp,
2015-04-01,80523 gp,
2015-04-02,79235 gp,
2015-04-03,76868 gp,
2015-04-04,77404 gp,
2015-04-05,78566 gp,
2015-04-06,77996 gp,
2015-04-07,79803 gp,
2015-04-08,81524 gp,
2015-04-09,82087 gp,
2015-04-10,83834 gp,
2015-04-11,85834 gp,
2015-04-12,85232 gp,
2015-04-13,84302 gp,
2015-04-14,83773 gp,
2015-04-15,82392 gp,
2015-04-16,81402 gp,
2015-04-17,80681 gp,
2015-04-18,79743 gp,
2015-04-19,79318 gp,
2015-04-20,80404 gp,
2015-04-21,82577 gp,
2015-04-22,84287 gp,
2015-04-23,82660 gp,
2015-04-24,82207 gp,
2015-04-25,81875 gp,
2015-04-26,81014 gp,
2015-04-27,79535 gp,
2015-04-28,79453 gp,
2015-04-29,78692 gp,
2015-04-30,79805 gp,
2015-05-01,81012 gp,
2015-05-02,79720 gp,
2015-05-03,79348 gp,
2015-05-04,79246 gp,
2015-05-05,80204 gp,
2015-05-06,78636 gp,
2015-05-07,79450 gp,
2015-05-08,79246 gp,
2015-05-09,77750 gp,
2015-05-10,76607 gp,
2015-05-11,76898 gp,
2015-05-12,77133 gp,
2015-05-13,79096 gp,
2015-05-14,80113 gp,
2015-05-15,79639 gp,
2015-05-16,78133 gp,
2015-05-17,77213 gp,
2015-05-18,76681 gp,
2015-05-19,77382 gp,
2015-05-20,77611 gp,
2015-05-21,78927 gp,
2015-05-22,80575 gp,
2015-05-23,80366 gp,
2015-05-24,81389 gp,
2015-05-25,79426 gp,
2015-05-26,80674 gp,
2015-05-27,80729 gp,
2015-05-28,80314 gp,
2015-05-29,80907 gp,
2015-05-30,78826 gp,
2015-05-31,78369 gp,
2015-06-01,77279 gp,
2015-06-02,78725 gp,
2015-06-03,79111 gp,
2015-06-04,77902 gp,
2015-06-05,77449 gp,
2015-06-06,77176 gp,
2015-06-07,77262 gp,
2015-06-08,76903 gp,
2015-06-09,77248 gp,
2015-06-10,78833 gp,
2015-06-11,81738 gp,
2015-06-12,83758 gp,
2015-06-13,83405 gp,
2015-06-14,81937 gp,
2015-06-15,82079 gp,
2015-06-16,81432 gp,
2015-06-17,80476 gp,
2015-06-18,80228 gp,
2015-06-19,79606 gp,
2015-06-20,77321 gp,
2015-06-21,76702 gp,
2015-06-22,76057 gp,
2015-06-23,75133 gp,
2015-06-24,75583 gp,
2015-06-25,74526 gp,
2015-06-26,73757 gp,
2015-06-27,75009 gp,
2015-06-28,75040 gp,
2015-06-29,76539 gp,
2015-06-30,77495 gp,
2015-07-01,77792 gp,
2015-07-02,77839 gp,
2015-07-03,77950 gp,
2015-07-04,76945 gp,
2015-07-05,75949 gp,
2015-07-06,76246 gp,
2015-07-07,76945 gp,
2015-07-08,75143 gp,
2015-07-09,74861 gp,
2015-07-10,75482 gp,
2015-07-11,74833 gp,
2015-07-12,74765 gp,
2015-07-13,74971 gp,
2015-07-14,75616 gp,
2015-07-15,75252 gp,
2015-07-16,75472 gp,
2015-07-17,75362 gp,
2015-07-18,75417 gp,
2015-07-19,75357 gp,
2015-07-20,75966 gp,
2015-07-21,76326 gp,
2015-07-22,76505 gp,
2015-07-23,76651 gp,
2015-07-24,76942 gp,
2015-07-25,75651 gp,
2015-07-26,74960 gp,
2015-07-27,74298 gp,
2015-07-28,74872 gp,
2015-07-29,76462 gp,
2015-07-30,78675 gp,
2015-07-31,77485 gp,
2015-08-01,76436 gp,
2015-08-02,75201 gp,
2015-08-03,73676 gp,
2015-08-04,72276 gp,
2015-08-05,72764 gp,
2015-08-06,73572 gp,
2015-08-07,73859 gp,
2015-08-08,73707 gp,
2015-08-09,73743 gp,
2015-08-10,74798 gp,
2015-08-11,75470 gp,
2015-08-12,76539 gp,
2015-08-13,75965 gp,
2015-08-14,75948 gp,
2015-08-15,75509 gp,
2015-08-16,76040 gp,
2015-08-17,75986 gp,
2015-08-18,76095 gp,
2015-08-19,76320 gp,
2015-08-20,76705 gp,
2015-08-21,76067 gp,
2015-08-22,75581 gp,
2015-08-23,76256 gp,
2015-08-24,76109 gp,
2015-08-25,75692 gp,
2015-08-26,74921 gp,
2015-08-27,74012 gp,
2015-08-28,74549 gp,
2015-08-29,74539 gp,
2015-08-30,74731 gp,
2015-08-31,74659 gp,
2015-09-01,74119 gp,
2015-09-02,74083 gp,
2015-09-03,74425 gp,
2015-09-04,75062 gp,
2015-09-05,74459 gp,
2015-09-06,74067 gp,
2015-09-07,73487 gp,
2015-09-08,74194 gp,
2015-09-09,74564 gp,
2015-09-10,75091 gp,
2015-09-11,75881 gp,
2015-09-12,76022 gp,
2015-09-13,74407 gp,
2015-09-14,73288 gp,
2015-09-15,72796 gp,
2015-09-16,73166 gp,
2015-09-17,72771 gp,
2015-09-18,73117 gp,
2015-09-19,73418 gp,
2015-09-20,73418 gp,
2015-09-21,72817 gp,
2015-09-22,72731 gp,
2015-09-23,73064 gp,
2015-09-24,73604 gp,
2015-09-25,72422 gp,
2015-09-26,69850 gp,
2015-09-27,71375 gp,
2015-09-28,71871 gp,
2015-09-29,71433 gp,
2015-09-30,72238 gp,
2015-10-01,72421 gp,
2015-10-02,73841 gp,
2015-10-03,74889 gp,
2015-10-04,76493 gp,
2015-10-05,76343 gp,
2015-10-06,76535 gp,
2015-10-07,77284 gp,
2015-10-08,79111 gp,
2015-10-09,81155 gp,
2015-10-10,83156 gp,
2015-10-11,84493 gp,
2015-10-12,85582 gp,
2015-10-13,86911 gp,
2015-10-14,87640 gp,
2015-10-15,87066 gp,
2015-10-16,86238 gp,
2015-10-17,83837 gp,
2015-10-18,81540 gp,
2015-10-19,81227 gp,
2015-10-20,83279 gp,
2015-10-21,85370 gp,
2015-10-22,87932 gp,
2015-10-23,87123 gp,
2015-10-24,86308 gp,
2015-10-25,84225 gp,
2015-10-26,86161 gp,
2015-10-27,87323 gp,
2015-10-28,89606 gp,
2015-10-29,91739 gp,
2015-10-30,90006 gp,
2015-10-31,88894 gp,
2015-11-01,86529 gp,
2015-11-02,85171 gp,
2015-11-03,85383 gp,
2015-11-04,86432 gp,
2015-11-05,86952 gp,
2015-11-06,87890 gp,
2015-11-07,89300 gp,
2015-11-08,91169 gp,
2015-11-09,92524 gp,
2015-11-10,93560 gp,
2015-11-11,93366 gp,
2015-11-12,94652 gp,
2015-11-13,96977 gp,
2015-11-14,100404 gp,
2015-11-15,104597 gp,
2015-11-16,106482 gp,
2015-11-17,107642 gp,
2015-11-18,111567 gp,
2015-11-19,116210 gp,
2015-11-20,119450 gp,
2015-11-21,118675 gp,
2015-11-22,113889 gp,
2015-11-23,113139 gp,
2015-11-24,112847 gp,
2015-11-25,110479 gp,
2015-11-26,111086 gp,
2015-11-27,112442 gp,
2015-11-28,113162 gp,
2015-11-29,113162 gp,
2015-11-30,114344 gp,
2015-12-01,115565 gp,
2015-12-02,114482 gp,
2015-12-03,115016 gp,
2015-12-04,118900 gp,
2015-12-05,121766 gp,
2015-12-06,121766 gp,
2015-12-07,123314 gp,
2015-12-08,122178 gp,
2015-12-09,121150 gp,
2015-12-10,125399 gp,
2015-12-11,131533 gp,
2015-12-12,137802 gp,
2015-12-13,144654 gp,
2015-12-14,151882 gp,
2015-12-15,159477 gp,
2015-12-16,164956 gp,
2015-12-17,172782 gp,
2015-12-18,179773 gp,
2015-12-19,182243 gp,
2015-12-20,191306 gp,
2015-12-21,200679 gp,
2015-12-22,210200 gp,
2015-12-23,220650 gp,
2015-12-24,231632 gp,
2015-12-25,241185 gp,
2015-12-26,253228 gp,
2015-12-27,265404 gp,
2015-12-28,271005 gp,
2015-12-29,264820 gp,
2015-12-30,251579 gp,
2015-12-31,239000 gp,
2016-01-01,227050 gp,
2016-01-02,215697 gp,
2016-01-03,205053 gp,
2016-01-04,194816 gp,
2016-01-05,185079 gp,
2016-01-06,177961 gp,
2016-01-07,175621 gp,
2016-01-08,173176 gp,
2016-01-09,172216 gp,
2016-01-10,179564 gp,
2016-01-11,186278 gp,
2016-01-12,193502 gp,
2016-01-13,193593 gp,
2016-01-14,192954 gp,
2016-01-15,195249 gp,
2016-01-16,198110 gp,
2016-01-17,198947 gp,
2016-01-18,205122 gp,
2016-01-19,212279 gp,
2016-01-20,222031 gp,
2016-01-21,232790 gp,
2016-01-22,244379 gp,
2016-01-23,253308 gp,
2016-01-24,263140 gp,
2016-01-25,255574 gp,
2016-01-26,242795 gp,
2016-01-27,230655 gp,
2016-01-28,219122 gp,
2016-01-29,208165 gp,
2016-01-30,197756 gp,
2016-01-31,197756 gp,
2016-02-01,178474 gp,
2016-02-02,169550 gp,
2016-02-03,161072 gp,
2016-02-04,153018 gp,
2016-02-05,145367 gp,
2016-02-06,138098 gp,
2016-02-07,131193 gp,
2016-02-08,124648 gp,
2016-02-09,119257 gp,
2016-02-10,113630 gp,
2016-02-11,108707 gp,
2016-02-12,105392 gp,
2016-02-13,103867 gp,
2016-02-14,104100 gp,
2016-02-15,106155 gp,
2016-02-16,105201 gp,
2016-02-17,108628 gp,
2016-02-18,108573 gp,
2016-02-19,112177 gp,
2016-02-20,112546 gp,
2016-02-21,112546 gp,
2016-02-22,115731 gp,
2016-02-23,119094 gp,
2016-02-24,119094 gp,
2016-02-25,118678 gp,
2016-02-26,112592 gp,
2016-02-27,112882 gp,
2016-02-28,113170 gp,
2016-02-29,115621 gp,
2016-03-01,113750 gp,
2016-03-02,110896 gp,
2016-03-03,105600 gp,
2016-03-04,104895 gp,
2016-03-05,105019 gp,
2016-03-06,105915 gp,
2016-03-07,105351 gp,
2016-03-08,101238 gp,
2016-03-09,97861 gp,
2016-03-10,97172 gp,
2016-03-11,94753 gp,
2016-03-12,91080 gp,
2016-03-13,87977 gp,
2016-03-14,84967 gp,
2016-03-15,83298 gp,
2016-03-16,81693 gp,
2016-03-17,82236 gp,
2016-03-18,82573 gp,
2016-03-19,83210 gp,
2016-03-20,85636 gp,
2016-03-21,87996 gp,
2016-03-22,87576 gp,
2016-03-23,87362 gp,
2016-03-24,86354 gp,
2016-03-25,83921 gp,
2016-03-26,83234 gp,
2016-03-27,80990 gp,
2016-03-28,81348 gp,
2016-03-29,79673 gp,
2016-03-30,79673 gp,
2016-03-31,79729 gp,
2016-04-01,80960 gp,
2016-04-02,80861 gp,
2016-04-03,80347 gp,
2016-04-04,78821 gp,
2016-04-05,79496 gp,
2016-04-06,80396 gp,
2016-04-07,79377 gp,
2016-04-08,78884 gp,
2016-04-09,79110 gp,
2016-04-10,78356 gp,
2016-04-11,79061 gp,
2016-04-12,77187 gp,
2016-04-13,76943 gp,
2016-04-14,76115 gp,
2016-04-15,75312 gp,
2016-04-16,75750 gp,
2016-04-17,77339 gp,
2016-04-18,78034 gp,
2016-04-19,79317 gp,
2016-04-20,80132 gp,
2016-04-21,79968 gp,
2016-04-22,81067 gp,
2016-04-23,80701 gp,
2016-04-24,80701 gp,
2016-04-25,80837 gp,
2016-04-26,82119 gp,
2016-04-27,79855 gp,
2016-04-28,79295 gp,
2016-04-29,80937 gp,
2016-04-30,79504 gp,
2016-05-01,78718 gp,
2016-05-02,77966 gp,
2016-05-03,79501 gp,
2016-05-04,80404 gp,
2016-05-05,81382 gp,
2016-05-06,80095 gp,
2016-05-07,76234 gp,
2016-05-08,72422 gp,
2016-05-09,70448 gp,
2016-05-10,71525 gp,
2016-05-11,74061 gp,
2016-05-12,73064 gp,
